prompt,actual_answer,response,most_similar_answer,is_most_similar_actual,question,cosine_similarity_with_actual_answer,bleu_score
,"Bipolar I disorder is a mental health condition that is characterized by the presence of at least one manic episode, which may be accompanied by a hypomanic episode or a depressive episode. Manic episodes are periods of abnormally elevated mood, energy, and activity levels, while depressive episodes involve feelings of sadness, hopelessness, and a lack of interest or pleasure in activities. The specific symptoms and severity of these episodes can vary widely between individuals and over time.","Bipolar I disorder is a type of mood disorder that is characterized by at least one manic or mixed episode, and may also include depressive episodes. Manic episodes are periods of intense energy, euphoria, and heightened activity levels that can last for several days or weeks. In contrast, depressive episodes are marked by feelings of sadness, hopelessness, and loss of interest in activities that were once enjoyable. Bipolar I disorder differs from bipolar II disorder in the severity of the manic symptoms experienced; individuals","Bipolar I disorder is a mental health condition that is characterized by the presence of at least one manic episode, which may be accompanied by a hypomanic episode or a depressive episode. Manic episodes are periods of abnormally elevated mood, energy, and activity levels, while depressive episodes involve feelings of sadness, hopelessness, and a lack of interest or pleasure in activities. The specific symptoms and severity of these episodes can vary widely between individuals and over time.",True,"What is bipolar I disorder, and how is it defined in terms of manic and depressive episodes?",0.9291113466864661,0.2515454634065095
,"In diabetes patients, the conversion of glucose to sorbitol by the enzyme aldose reductase can lead to osmotic damage. Sorbitol accumulation can cause water to be drawn into cells, leading to swelling and damage. This can be particularly problematic in tissues with limited capacity for fluid expansion, such as the eyes and nerves.","Aldose reductase, an enzyme that converts glucose to sorbitol in cells exposed to high levels of glucose. Sorbitol is then metabolized into fructose by the enzyme sorbitol dehydrogenase. The accumulation of these substances within cells can lead to osmotic damage, as they draw water and electrolytes into the cell through osmosis. This process is particularly important in diabetes patients because aldose reductase activity increases when blood sugar levels are elevated for prolonged","The tissues/organs that have both aldose reductase and sorbitol dehydrogenase are the liver, ovaries, and seminal vesicles. This information is important in the context of glucose metabolism because aldose reductase and sorbitol dehydrogenase are enzymes involved in the conversion of glucose to fructose and sorbitol, respectively. Understanding the distribution of these enzymes in different tissues/organs is important for understanding the metabolic pathways involved in glucose metabolism, and for understanding the pathophysiology of diseases such as diabetic complications.",False,How does the conversion of glucose to sorbitol by the enzyme aldose reductase lead to osmotic damage in diabetes patients?,0.8074309505260147,0.10453776814156722
,"Although angiosarcomas may rupture and cause life-threatening hemorrhage, the best next step is lesion biopsy. The ultimate treatment for angiosarcomas typically involves surgical resection and/or radiation therapy.","Ruptured angiosarcomas can lead to hemorrhage, which is a potential life-threatening complication. The recommended next step in management would be prompt surgical intervention to control the bleeding and remove the tumor if possible. This may involve procedures such as embolization or resection of the affected tissue.","Although angiosarcomas may rupture and cause life-threatening hemorrhage, the best next step is lesion biopsy. The ultimate treatment for angiosarcomas typically involves surgical resection and/or radiation therapy.",True,"What is the potential life-threatening complication of ruptured angiosarcomas and what is the recommended next step in management?
Bonus: What is the ultimate treatment for angiosarcomas?",0.8797445547874759,0.014766011822653847
,The pulmonary side effect that is commonly associated with adenosine is bronchospasm.,"Adenosine is commonly associated with pulmonary side effects. In particular, it can cause a decrease in airway resistance and bronchoconstriction. These effects are more pronounced in individuals with underlying respiratory conditions such as asthma or chronic obstructive pulmonary disease (COPD). However, the benefits of adenosine in diagnosing and treating certain cardiac conditions may outweigh the potential risks of these side effects. As always, patients should be closely monitored for any adverse reactions during treatment with adenosine or any",The pulmonary side effect that is commonly associated with adenosine is bronchospasm.,True,What is the pulmonary side effect that is commonly associated with adenosine?,0.8501003043110104,0.0008810597383433666
,"Passive congestion is a condition in which there is an accumulation of blood in the veins and capillaries of an organ or tissue, due to impaired venous outflow. This can lead to swelling and congestion of the affected area. Passive congestion is typically associated with conditions that cause increased pressure in the veins, such as heart failure. Specifically, in the case of the liver, passive congestion is generally a sign of decompensated right heart failure. Other conditions that can cause passive congestion include pulmonary hypertension, chronic obstructive pulmonary disease (COPD), and venous thrombosis.","Passive congestion refers to the accumulation of deoxygenated blood in a particular area or organ due to impaired venous outflow. This can occur in various parts of the body, but it is typically associated with conditions that increase pressure on the veins and inhibit proper circulation. One example is right-sided heart failure, which can cause passive congestion in organs such as the liver and spleen by reducing blood flow through the pulmonary circulation. Other potential causes of passive congestion include chronic lung disease, portal vein obstruction","Passive congestion is a condition in which there is an accumulation of blood in the veins and capillaries of an organ or tissue, due to impaired venous outflow. This can lead to swelling and congestion of the affected area. Passive congestion is typically associated with conditions that cause increased pressure in the veins, such as heart failure. Specifically, in the case of the liver, passive congestion is generally a sign of decompensated right heart failure. Other conditions that can cause passive congestion include pulmonary hypertension, chronic obstructive pulmonary disease (COPD), and venous thrombosis.",True,What is passive congestion and what conditions is it typically associated with?,0.9498138250780038,0.20425589711232023
,The underlying etiology in a patient with severe COPD who develops altered consciousness and seizures after administration of supplemental O2 is O2-induced CO2 retention.,"Severe COPD causes CO2 retention, and supplemental O2 abolishes the hypoxic drive for respiration.",The underlying etiology in a patient with severe COPD who develops altered consciousness and seizures after administration of supplemental O2 is O2-induced CO2 retention.,True,What causes altered consciousness and seizures in a patient with severe COPD after administration of supplemental O2?,0.8017611595195032,0.026058929270445657
,"Fibrinous pericarditis is an inflammatory condition that affects the pericardium, the sac that surrounds the heart. It can occur as a complication of myocardial infarction (MI), or heart attack, and is typically seen 2 to 4 days after the initial event. Symptoms of fibrinous pericarditis may include chest pain, fever, and a rapid or irregular heartbeat, and can be diagnosed through a combination of physical examination, imaging tests, and laboratory analysis of fluid samples.","Fibrinous pericarditis is a condition that involves the inflammation of the pericardium, which is the membrane that surrounds and protects the heart. It can occur as a complication of myocardial infarction (MI), also known as a heart attack, in some cases. Fibrinous pericarditis typically occurs within 2-5 days after an MI and may present with symptoms such as chest pain, fever, shortness of breath or difficulty breathing (dyspnea","Fibrinous pericarditis is an inflammatory condition that affects the pericardium, the sac that surrounds the heart. It can occur as a complication of myocardial infarction (MI), or heart attack, and is typically seen 2 to 4 days after the initial event. Symptoms of fibrinous pericarditis may include chest pain, fever, and a rapid or irregular heartbeat, and can be diagnosed through a combination of physical examination, imaging tests, and laboratory analysis of fluid samples.",True,"What is fibrinous pericarditis, and what is its relationship to myocardial infarction (MI)? How long after an MI does fibrinous pericarditis typically occur, and what are some of the signs and symptoms that may be associated with this condition?",0.9511226636917661,0.299249467746211
,"The two possible diagnoses for a patient who presents with post-URI, acute-onset, constant vertigo, N/V, and negative hearing loss are vestibular neuritis. The two possible diagnoses for a patient who presents with post-URI, acute-onset, constant vertigo, N/V, and positive hearing loss are labyrinthitis. Vestibular neuritis and labyrinthitis are both conditions that affect the inner ear and can cause symptoms such as vertigo, nausea, and vomiting. However, vestibular neuritis typically does not cause hearing loss, while labyrinthitis can result in hearing loss in addition to the other symptoms.",The two possible diagnoses for a patient with these symptoms are Meniere's disease or vestibular neuritis.,"The two possible diagnoses for a patient who presents with post-URI, acute-onset, constant vertigo, N/V, and negative hearing loss are vestibular neuritis. The two possible diagnoses for a patient who presents with post-URI, acute-onset, constant vertigo, N/V, and positive hearing loss are labyrinthitis. Vestibular neuritis and labyrinthitis are both conditions that affect the inner ear and can cause symptoms such as vertigo, nausea, and vomiting. However, vestibular neuritis typically does not cause hearing loss, while labyrinthitis can result in hearing loss in addition to the other symptoms.",True,"What are the two possible diagnoses for a patient who presents with post-URI, acute-onset, constant vertigo, N/V, and either negative or positive hearing loss?",0.7875140165818875,0.06964203493620442
,"Disorders of secondary hemostasis typically present with re-bleeding after surgical procedures such as dental procedures. Secondary hemostasis refers to the formation of a stable blood clot through the coagulation cascade, which involves a series of clotting factors and platelets. Disorders of secondary hemostasis can result in bleeding disorders, which can manifest as excessive bleeding or re-bleeding after surgical procedures. Some examples of disorders of secondary hemostasis include hemophilia A and B, von Willebrand disease, and factor XI deficiency. Treatment of these disorders typically involves replacement of the missing clotting factor or administration of medications that promote clotting.","Bleeding into soft tissues, such as muscles and joints (hemarthroses), is a common symptom associated with disorders of secondary hemostasis after surgical procedures like dental work.","Disorders of secondary hemostasis typically present with deep tissue bleeding. Secondary hemostasis refers to the formation of a stable blood clot through the coagulation cascade, which involves a series of clotting factors and platelets. Disorders of secondary hemostasis can result in bleeding disorders, which can manifest as bleeding into deep tissues such as muscles and joints. Some examples of disorders of secondary hemostasis include hemophilia A and B, von Willebrand disease, and factor XI deficiency. Treatment of these disorders typically involves replacement of the missing clotting factor or administration of medications that promote clotting.",False,What is a common symptom associated with disorders of secondary hemostasis after surgical procedures such as dental procedures?,0.642170927998307,0.039423637229705565
,"Primary ovarian insufficiency is associated with chromosomal abnormalities, and this association is particularly strong in individuals younger than 30 years old. Primary ovarian insufficiency, also known as premature ovarian failure, is a condition in which the ovaries stop functioning normally before the age of 40. This can lead to infertility and other health problems. Chromosomal abnormalities, such as Turner syndrome, are a common cause of primary ovarian insufficiency. Women who develop primary ovarian insufficiency at a younger age are more likely to have chromosomal abnormalities, which can affect their overall health and fertility. Therefore, genetic counseling and testing may be recommended for women with primary ovarian insufficiency, especially those who are under 30 years old.","Primary ovarian insufficiency is a condition in which the ovaries stop functioning normally before the age of 40, leading to infertility and other health issues. This condition can be caused by a variety of factors, including autoimmune disorders, genetic mutations, and certain medical treatments. One known risk factor for primary ovarian insufficiency is chromosomal abnormalities; specifically Turner syndrome (45,X). Women with this rare genetic disorder are born with only one X chromosome instead of two and often experience early menopause as a","Primary ovarian insufficiency is associated with chromosomal abnormalities, and this association is particularly strong in individuals younger than 30 years old. Primary ovarian insufficiency, also known as premature ovarian failure, is a condition in which the ovaries stop functioning normally before the age of 40. This can lead to infertility and other health problems. Chromosomal abnormalities, such as Turner syndrome, are a common cause of primary ovarian insufficiency. Women who develop primary ovarian insufficiency at a younger age are more likely to have chromosomal abnormalities, which can affect their overall health and fertility. Therefore, genetic counseling and testing may be recommended for women with primary ovarian insufficiency, especially those who are under 30 years old.",True,"What is the association between primary ovarian insufficiency and chromosomal abnormalities, and in which age group is this association particularly strong?",0.9129751582342203,0.20458049953955404
,"Medium chain acyl-CoA dehydrogenase (MCAD) deficiency is a rare genetic disorder that is caused by a deficiency in the enzyme that helps to metabolize medium-chain fatty acids. This results in an inability to break down medium-sized fatty acids for energy, which can lead to a buildup of fatty acids in the body and a decrease in the body's supply of glucose. This can cause symptoms such as low blood sugar, lethargy, vomiting, and seizures. It is important for individuals with MCAD deficiency to receive prompt medical treatment if they experience any symptoms, as this condition can be life-threatening if left untreated.","Medium chain acyl-CoA dehydrogenase (MCAD) deficiency is caused by a defect in the gene that codes for an enzyme involved in fat metabolism. This results in a decreased ability to break down medium-chain fatty acids, which can lead to symptoms such as hypoglycemia, vomiting, and lethargy during periods of fasting or illness. In severe cases, MCAD deficiency can even result in coma or death if left untreated.","Medium chain acyl-CoA dehydrogenase (MCAD) deficiency is a rare genetic disorder that is caused by a deficiency in the enzyme that helps to metabolize medium-chain fatty acids. This results in an inability to break down medium-sized fatty acids for energy, which can lead to a buildup of fatty acids in the body and a decrease in the body's supply of glucose. This can cause symptoms such as low blood sugar, lethargy, vomiting, and seizures. It is important for individuals with MCAD deficiency to receive prompt medical treatment if they experience any symptoms, as this condition can be life-threatening if left untreated.",True,"What is the cause of medium chain acyl-CoA dehydrogenase (MCAD) deficiency, and what is its effect on the body's ability to metabolize certain types of fats?",0.9520719072872721,0.23040029839151213
,"Acute monocytic leukemia is a type of blood cancer that affects immature white blood cells called blasts. In this type of leukemia, the blasts characteristically infiltrate a specific location in the body. Specifically, they infiltrate the gums, leading to swelling and tenderness in the mouth. This infiltration can make it difficult to eat, speak, or perform other normal activities. It is important for doctors to be aware of this characteristic feature of acute monocytic leukemia so that they can make an accurate diagnosis and provide appropriate treatment.",Acute monocytic leukemia is characterized by increased blast infiltration of the gingiva.,"Acute monocytic leukemia is a type of blood cancer that affects immature white blood cells called blasts. In this type of leukemia, the blasts characteristically infiltrate a specific location in the body. Specifically, they infiltrate the gums, leading to swelling and tenderness in the mouth. This infiltration can make it difficult to eat, speak, or perform other normal activities. It is important for doctors to be aware of this characteristic feature of acute monocytic leukemia so that they can make an accurate diagnosis and provide appropriate treatment.",True,What is the characteristic feature of acute monocytic leukemia in terms of blast infiltration?,0.7591653637800094,0.02756364848554258
,Neurofibromatosis type I is associated with mutations in the NF1 tumor suppressor gene on chromosome 17.,Neurofibromatosis type I is associated with a gene mutation on chromosome 17.,Neurofibromatosis type I is associated with mutations in the NF1 tumor suppressor gene on chromosome 17.,True,What gene mutation is associated with neurofibromatosis type I and on which chromosome is it located?,0.8583395916975598,0.4385068972747104
,"Cystinuria is a genetic disorder that is caused by a defect in renal PCT and intestinal amino acid transporters, which prevents the proper reabsorption of cystine, ornithine, lysine, and arginine. If left untreated, the accumulation of these amino acids in the urine can form kidney stones, which can cause pain, discomfort, and potential damage to the kidneys.","Cystinuria is a genetic disorder that affects the transport of cysteine, ornithine, lysine and arginine from the renal tubule into systemic circulation. As a result of this defect in amino acid transport, these four amino acids are not properly reabsorbed by the kidneys and may accumulate in the urine. The accumulation of these substances can lead to kidney stones or other complications if left untreated.","Cystinuria is a genetic disorder that is caused by a defect in renal PCT and intestinal amino acid transporters, which prevents the proper reabsorption of cystine, ornithine, lysine, and arginine. If left untreated, the accumulation of these amino acids in the urine can form kidney stones, which can cause pain, discomfort, and potential damage to the kidneys.",True,"What is cystinuria and what causes it? Additionally, which amino acids are not properly reabsorbed due to this condition and what are the potential consequences of their accumulation in the urine?",0.9303291769645625,0.1818369638964629
,"Telomerase is an enzyme that is responsible for maintaining the length of telomeres, which are the protective caps on the ends of chromosomes. Upregulation of telomerase prevents chromosomal shortening and cell death in tumors. In healthy cells, telomeres naturally shorten over time as the cell divides, eventually leading to cell death. However, in cancer cells, telomerase is often upregulated, allowing the cells to continue dividing and avoiding cell death. This upregulation of telomerase is one of the hallmarks of cancer, and it is being studied as a potential target for cancer therapies. By inhibiting telomerase, it may be possible to selectively kill cancer cells while leaving healthy cells unharmed.",Telomerase prevents chromosomal shortening and cell death in tumors.,"Telomerase is an enzyme that is responsible for maintaining the length of telomeres, which are the protective caps on the ends of chromosomes. Upregulation of telomerase prevents chromosomal shortening and cell death in tumors. In healthy cells, telomeres naturally shorten over time as the cell divides, eventually leading to cell death. However, in cancer cells, telomerase is often upregulated, allowing the cells to continue dividing and avoiding cell death. This upregulation of telomerase is one of the hallmarks of cancer, and it is being studied as a potential target for cancer therapies. By inhibiting telomerase, it may be possible to selectively kill cancer cells while leaving healthy cells unharmed.",True,What is the role of telomerase in preventing chromosomal shortening and cell death in tumors?,0.8931195232511291,0.06266527209432984
,Coxsackie B is associated with hepatitis.,Coxsackie B is associated with myocarditis.,Coxsackie B is associated with hepatitis.,True,What condition is Coxsackie B associated with?,0.7204403645835026,0.6434588841607617
,"The odontoblasts and bones of the skull are derived from the neural crest, which is a group of cells that arise from the ectoderm during embryonic development. The neural crest gives rise to many different tissues and organs, including the peripheral nervous system, the adrenal glands, and the bones and cartilage of the face and skull. Odontoblasts are specialized cells that form dentin, which is the hard tissue that makes up the bulk of teeth. The neural crest cells that give rise to odontoblasts migrate to the developing tooth buds and differentiate into these specialized cells. Similarly, the neural crest cells that give rise to the bones of the skull migrate to the developing skull and differentiate into osteoblasts, which are the cells that form bone tissue. The development of the neural crest is regulated by a complex interplay of genes and signaling pathways, which ultimately determine the fate of these cells and the tissues and organs that they give rise to.",The odontoblasts and bones of the skull are derived from ectoderm.,"The odontoblasts and bones of the skull are derived from the neural crest, which is a group of cells that arise from the ectoderm during embryonic development. The neural crest gives rise to many different tissues and organs, including the peripheral nervous system, the adrenal glands, and the bones and cartilage of the face and skull. Odontoblasts are specialized cells that form dentin, which is the hard tissue that makes up the bulk of teeth. The neural crest cells that give rise to odontoblasts migrate to the developing tooth buds and differentiate into these specialized cells. Similarly, the neural crest cells that give rise to the bones of the skull migrate to the developing skull and differentiate into osteoblasts, which are the cells that form bone tissue. The development of the neural crest is regulated by a complex interplay of genes and signaling pathways, which ultimately determine the fate of these cells and the tissues and organs that they give rise to.",True,From which embryonic layer do the odontoblasts and bones of the skull originate?,0.6845611632777662,0.05053781120136172
,"The recommended initial treatment for a hemodynamically stable patient with atrial fibrillation and rapid ventricular response is rate control, which can be achieved with medications such as beta-blockers or calcium channel blockers. The goal of rate control is to slow the heart rate to a level that is tolerable for the patient and reduces the risk of complications such as heart failure or myocardial ischemia. In addition to medication, lifestyle modifications such as avoiding triggers and maintaining a healthy weight can also be helpful in managing atrial fibrillation. In some cases, rhythm control strategies such as cardioversion or antiarrhythmic medications may also be considered. Treatment should be managed by a healthcare professional with expertise in managing cardiac arrhythmias.","The recommended initial treatment for a hemodynamically stable patient with atrial fibrillation and rapid ventricular response is to use rate control agents. Atrial fibrillation (AFib) is a common heart rhythm disorder that can cause symptoms such as palpitations, shortness of breath, and fatigue. In patients who are hemodynamically stable (i.e., their blood pressure and cardiac output are within normal limits), the first step in managing AFib with rapid ventricular response is usually to slow down the","The recommended initial treatment for a hemodynamically stable patient with atrial fibrillation and rapid ventricular response is rate control, which can be achieved with medications such as beta-blockers or calcium channel blockers. The goal of rate control is to slow the heart rate to a level that is tolerable for the patient and reduces the risk of complications such as heart failure or myocardial ischemia. In addition to medication, lifestyle modifications such as avoiding triggers and maintaining a healthy weight can also be helpful in managing atrial fibrillation. In some cases, rhythm control strategies such as cardioversion or antiarrhythmic medications may also be considered. Treatment should be managed by a healthcare professional with expertise in managing cardiac arrhythmias.",True,What is the recommended initial treatment for a hemodynamically stable patient with atrial fibrillation and rapid ventricular response?,0.7521439542896153,0.17339362242615694
,"Poor maternal glucose control during pregnancy can lead to excessive transplacental glucose transfer to the fetus. This means that if a pregnant woman has high levels of glucose in her blood due to poor glucose control, more glucose than necessary may be transferred to the fetus across the placenta. This can result in the fetus being exposed to high levels of glucose, which can increase the risk of complications such as fetal overgrowth, preterm delivery, and neonatal hypoglycemia. To prevent these complications, it is important for pregnant women to monitor their blood glucose levels regularly and work with their healthcare providers to maintain good glucose control throughout pregnancy.","Poor maternal glucose control during pregnancy can lead to fetal hyperinsulinemia, which in turn leads to excessive transfer of glucose from the placenta. Hyperinsulinemia refers to high levels of insulin in the fetus's blood, which can occur when the mother has poorly controlled gestational diabetes or pre-existing diabetes. Insulin is a hormone that helps regulate blood sugar levels and promote growth, but too much insulin can lead to increased production and storage of fat and other nutrients.","Poor maternal glucose control during pregnancy can lead to excessive transplacental glucose transfer to the fetus. This means that if a pregnant woman has high levels of glucose in her blood due to poor glucose control, more glucose than necessary may be transferred to the fetus across the placenta. This can result in the fetus being exposed to high levels of glucose, which can increase the risk of complications such as fetal overgrowth, preterm delivery, and neonatal hypoglycemia. To prevent these complications, it is important for pregnant women to monitor their blood glucose levels regularly and work with their healthcare providers to maintain good glucose control throughout pregnancy.",True,How does poor maternal glucose control during pregnancy affect the transfer of glucose to the fetus across the placenta?,0.8727910817984361,0.1425233572697002
,"Cryoprecipitate is the type of blood transfusion therapy that contains fibrinogen (factor I), factor VIII and XIII, von Willebrand factor (vWF), and fibronectin.","Cryoprecipitate contains fibrinogen (factor I), factor VIII and XIII, von Willebrand factor (vWF), and fibronectin.","Cryoprecipitate is the type of blood transfusion therapy that contains fibrinogen (factor I), factor VIII and XIII, von Willebrand factor (vWF), and fibronectin.",True,"What type of blood transfusion therapy contains fibrinogen (factor I), factor VIII and XIII, von Willebrand factor (vWF), and fibronectin?",0.880442524180828,0.7021387429293126
